word_id,word,frequence
32357,喜欢长相,1
32358,长相喜欢,1
32359,喝水区域,1
32360,摩卡不错,1
32361,听视频,1
32362,非常饮品,1
32363,声音喜欢,1
32364,喜欢声音,1
32365,桌已经,1
32366,说听得,1
32367,对象附近,1
32368,图片期待,1
32369,桌子再,1
32370,服务态度没话说,1
32371,不想听,1
32372,性格喜欢,1
32373,水果挺好吃,1
32374,摩卡咖啡咖啡店,1
32375,听得问题,1
32376,采翔,1
32377,喧嚣安慰,1
32378,远离喧嚣,1
32379,喧嚣中的,1
32380,珍奇斗艳,1
32381,有趣活动,1
32382,经常举办,1
32383,日食全食,1
32384,图片发,1
32385,安静像是,1
32386,坐落人海茫茫,1
32387,举办活动,1
32388,浓厚香草,1
32389,全木质建筑,1
32390,像是隐,1
32391,人海茫茫春熙路,1
32392,说油,1
32393,坐地铁市,1
32394,中的清流,1
32395,享受喝,1
32396,世俗喧嚣,1
32397,做有趣,1
32398,世俗珍奇,1
32399,好奇长,1
32400,食材烹饪,1
32401,住在竹林,1
32402,不由自主变得,1
32403,心里不由自主,1
32404,用餐不经意,1
32405,店堂内部,1
32406,远离世俗,1
32407,碟不休,1
32408,老旧巷子,1
32409,说分层,1
32410,独特店堂,1
32411,活动前台,1
32412,夜夜碟,1
32413,竹林深处,1
32414,相遇隐,1
32415,距离米就,1
32416,牙尖十八怪,1
32417,情绪极好,1
32418,接到好消息,1
32419,约采,1
32420,接旅客,1
32421,能够过渡,1
32422,精心装修,1
32423,心情约定,1
32424,选约会,1
32425,套餐杯,1
32426,喝喝茶,1
32427,咖啡休闲,1
32428,抵挡不住无所事事,1
32429,真的抵挡不住,1
32430,过渡紧张,1
32431,紧张未知,1
32432,前霸王餐,1
32433,街道生活气息,1
32434,味道番茄,1
32435,火锅街,1
32436,翔一起,1
32437,缓解心情,1
32438,幸运喝,1
32439,香醇适合,1
32440,真是牙尖,1
32441,来到本店,1
32442,右边接,1
32443,左边吃,1
32444,找会,1
32445,发现环境,1
32446,会找到,1
32447,加上上面,1
32448,刚刚接到,1
32449,紧张情绪,1
32450,实际上紧张,1
32451,食物看过,1
32452,旅客住宿,1
32453,下面开,1
32454,尤其杯,1
32455,吸毒性格,1
32456,选择公司,1
32457,肉饼很大,1
32458,休闲小坐,1
32459,温泉蛋是不是,1
32460,纯正西餐,1
32461,比较清口,1
32462,汉堡也挺,1
32463,也挺好吃,1
32464,区分吸烟区,1
32465,火候掌握,1
32466,里面区分,1
32467,红烩,1
32468,小坐聚会,1
32469,牛肉说实话,1
32470,基本算,1
32471,折券,1
32472,西餐真的,1
32473,掌握挺好,1
32474,窗边外面,1
32475,环境地段,1
32476,咖啡喝水,1
32477,健完,1
32478,蛋很香,1
32479,肉质新鲜,1
32480,身地中海,1
32481,上面蛋,1
32482,批评大黑,1
32483,饼吃完,1
32484,孜然牛,1
32485,大黑牛肉,1
32486,值得体验,1
32487,配菜薯条,1
32488,很好合适,1
32489,酱拌面,1
32490,环境真不错,1
32491,口吐掉,1
32492,小吃做,1
32493,吃不惯,1
32494,高巧克力,1
32495,品基本,1
32496,变身成,1
32497,单身同事,1
32498,多余甜味,1
32499,鄙视真是,1
32500,黑堡,1
32501,陪单身,1
32502,咖热量,1
32503,症同意,1
32504,咖啡浓厚,1
32505,没有炖烂,1
32506,有点过火,1
32507,特权颜,1
32508,菜品图,1
32509,应该关爱,1
32510,同事吃,1
32511,老街巷子,1
32512,吹吹牛,1
32513,耍赖皮家里,1
32514,好吃一道,1
32515,老友喝,1
32516,酿选择,1
32517,关爱单身,1
32518,沙拉比较,1
32519,牛肉应该,1
32520,创新菜品,1
32521,可能西餐,1
32522,潮青年,1
32523,藏潮,1
32524,牛肉不错,1
32525,薯条特别,1
32526,开业团,1
32527,团折,1
32528,特别西瓜汁,1
32529,夕应该,1
32530,堡很大,1
32531,麦仁口感,1
32532,算简,1
32533,饼赞,1
32534,装饰大多,1
32535,肉酱特别,1
32536,经典不会,1
32537,放弃王菲,1
32538,撒海椒,1
32539,意温泉蛋,1
32540,爱吃薄饼,1
32541,中的华夫饼,1
32542,子王菲,1
32543,少冰会,1
32544,实木为主,1
32545,汉堡不错,1
32546,钟环境,1
32547,新鲜,1
32548,百香果气泡,1
32549,装饰实木,1
32550,不错感谢,1
32551,汤很好,1
32552,霸王餐中的,1
32553,最远窗边,1
32554,期待温泉蛋,1
32555,楼底餐厅,1
32556,海椒面的,1
32557,粗面,1
32558,感受到桌,1
32559,再擦干净,1
32560,一起分享,1
32561,吃薄饼菜,1
32562,上来莫名其妙,1
32563,擦干净更好,1
32564,小弟小妹,1
32565,葱花鬼,1
32566,松露意,1
32567,陈奕迅老婆,1
32568,酒店楼底,1
32569,说好温泉蛋,1
32570,王菲陈奕迅,1
32571,王菲放弃,1
32572,中奖例,1
32573,饮料华夫饼,1
32574,大多简洁,1
32575,直接酱,1
32576,确实值,1
32577,王府井不远,1
32578,百香果气,1
32579,薯条吃,1
32580,同伴直接,1
32581,值三星,1
32582,姐姐口,1
32583,陪伴幸福,1
32584,配有冰淇淋,1
32585,口味很甜,1
32586,真皮座椅,1
32587,同伴倒,1
32588,倒胃口,1
32589,很甜朋友,1
32590,拌面吃,1
32591,慵懒风,1
32592,口不要,1
32593,实木椅子,1
32594,老板中,1
32595,吃不完打包,1
32596,打包中奖,1
32597,植物摆放,1
32598,沙拉好看,1
32599,上面草莓,1
32600,味黑黑,1
32601,蓝莓做,1
32602,赞饮料,1
32603,不错牛油果,1
32604,首富都想点,1
32605,酸铁板,1
32606,做点缀,1
32607,水草莓,1
32608,女朋友喜欢,1
32609,选气,1
32610,拌饭饭,1
32611,拿着热咖啡,1
32612,店里菜品,1
32613,热咖啡走到,1
32614,瓶甜酒,1
32615,网上备受,1
32616,路过市,1
32617,阳光感到,1
32618,室内阳光,1
32619,松饼现,1
32620,姐姐阳光,1
32621,味儿稍微,1
32622,水果松饼,1
32623,随便甜点,1
32624,嘴里细腻,1
32625,意外下雨天,1
32626,凑合吃,1
32627,好友喝酒,1
32628,关键分量,1
32629,店名成功,1
32630,尝尝网上,1
32631,收获好心情,1
32632,配上酒,1
32633,令人舒适,1
32634,吃饭下午茶,1
32635,带着老外,1
32636,撒进来,1
32637,老外玩,1
32638,招牌隐,1
32639,装修店名,1
32640,沿街停车场,1
32641,越大冰淇淋,1
32642,陷沙发,1
32643,停店门,1
32644,隔壁隐,1
32645,斜对面沿街,1
32646,推荐瓦舍,1
32647,门外路是,1
32648,躲雨地方,1
32649,沙发很矮,1
32650,店门斜对面,1
32651,客厅温馨,1
32652,甜点满意,1
32653,刚刚下午茶,1
32654,菜单水吧,1
32655,满意实在,1
32656,通透落地窗,1
32657,耍赖皮客厅,1
32658,铁板鸡肉饭,1
32659,适合泡杯茶,1
32660,说话细声,1
32661,决定就近,1
32662,没恶意,1
32663,淡雨,1
32664,实在意外,1
32665,细声细语,1
32666,搜到餐厅,1
32667,想着凑合,1
32668,吸引刚刚,1
32669,满足红,1
32670,展示厅绿植,1
32671,好评鳗鱼,1
32672,雨越,1
32673,竟然收获,1
32674,准备逛街,1
32675,软舒适,1
32676,细语特别,1
32677,哥哥菜单,1
32678,之后满嘴,1
32679,沙发软,1
32680,以西为主,1
32681,咖啡嘴里,1
32682,胃太小,1
32683,外部装修,1
32684,大气通透,1
32685,越越大,1
32686,一起来尝尝,1
32687,薄饼亚洲,1
32688,店外部,1
32689,座位错落有致,1
32690,找躲雨,1
32691,下雨天偶遇,1
32692,可爱磨粉,1
32693,跳跳糖噼里啪啦,1
32694,意外超出,1
32695,爆甜品,1
32696,应该楼上,1
32697,高凳上,1
32698,餐食大多,1
32699,顶层楼台,1
32700,抹茶香味,1
32701,推出冬阴功,1
32702,大雨倾盆决定,1
32703,店偏,1
32704,坐在高,1
32705,噼里啪啦声音,1
32706,真市,1
32707,意面完全,1
32708,冬阴功试试,1
32709,内里吃,1
32710,新城老街,1
32711,最喜欢顶层,1
32712,小区扎堆,1
32713,倒是意外,1
32714,开心爆,1
32715,瞬间开心,1
32716,一道瞬间,1
32717,看着新城,1
32718,光线感到,1
32719,旅社一家,1
32720,南街老,1
32721,超出想象,1
32722,姐笑,1
32723,玩耍日子,1
32724,大多简,1
32725,好友喝茶,1
32726,木质风,1
32727,竟然隐藏,1
32728,小时候小伙伴,1
32729,交通情况,1
32730,那一杯旅行,1
32731,烤焦糖,1
32732,决定隔壁,1
32733,外国朋友,1
32734,玩四川,1
32735,阳光突然,1
32736,不想马上,1
32737,看过照片,1
32738,接待外国,1
32739,盐坐,1
32740,车子停,1
32741,突遇大雨倾盆,1
32742,突然撒,1
32743,累不想,1
32744,烤松饼,1
32745,沙发里面,1
32746,站乐山,1
32747,舍不得离开,1
32748,乐山回,1
32749,满嘴脏,1
32750,一气呵成喝完,1
32751,中妹子,1
32752,里面真,1
32753,规划走,1
32754,计划住,1
32755,离开决定,1
32756,脆内里,1
32757,逛街突遇,1
32758,停车场里,1
32759,停车信息,1
32760,情况麻烦,1
32761,开车开,1
32762,四川成都,1
32763,感觉相当,1
32764,马上离开,1
32765,变焦脆,1
32766,开累,1
32767,外皮变焦,1
32768,用餐特别,1
32769,灯光令人,1
32770,菜品巴适,1
32771,包包出,1
32772,店是不是,1
32773,面包放,1
32774,是不是吸烟,1
32775,土耳其食物,1
32776,太阳很好,1
32777,晒太阳地方,1
32778,找晒太阳,1
32779,希望吸烟区,1
32780,群知道,1
32781,看中安静,1
32782,吸烟区分开,1
32783,阵烟味,1
32784,够作,1
32785,烟味飘过来,1
32786,提点建议,1
32787,坐在阵,1
32788,拍摄干,1
32789,知道拍摄,1
32790,店竟然,1
32791,餐厅菜品,1
32792,灯光相对,1
32793,质疑只想,1
32794,完美味儿,1
32795,肉酱一起,1
32796,少点点,1
32797,无需质疑,1
32798,温暖入口,1
32799,加芒果,1
32800,印度土耳其,1
32801,三文鱼加,1
32802,处于单行道,1
32803,出差回来,1
32804,味道绝配,1
32805,入口三文鱼,1
32806,沙拉三文鱼,1
32807,晓得到底,1
32808,爆炸感,1
32809,呈现状态,1
32810,酒算,1
32811,几张代金券,1
32812,妹纸漂亮,1
32813,跳劲,1
32814,状态隐,1
32815,劲猛,1
32816,都是一堆,1
32817,表面漂浮,1
32818,反倒好吃,1
32819,薯炸,1
32820,图片造型,1
32821,卡足矣,1
32822,漂浮油脂,1
32823,变成墨鱼,1
32824,沙拉炸,1
32825,黄油味,1
32826,西米做,1
32827,煮得不好,1
32828,冰淇淋爆炸,1
32829,炸腐,1
32830,汁网,1
32831,日式溏心,1
32832,一块鸡蛋,1
32833,面变成,1
32834,早已图片,1
32835,面早已,1
32836,瓜服务,1
32837,到底菜,1
32838,盘子里,1
32839,圆饱腹,1
32840,食用太,1
32841,一起入,1
32842,加日式,1
32843,吃完以后,1
32844,品呈现,1
32845,意面还好,1
32846,腐皮,1
32847,算混搭,1
32848,起来温暖,1
32849,沙拉簡,1
32850,是否能用,1
32851,店员清楚,1
32852,黄油咖啡,1
32853,太阳真真,1
32854,符合人体工学,1
32855,真真再好不过,1
32856,正中间面包,1
32857,混搭完美,1
32858,小种倒是,1
32859,温泉蛋不错,1
32860,太符合人体,1
32861,坐在大大的,1
32862,再好不过黄油,1
32863,位置近,1
32864,没胃口,1
32865,看起来有点像,1
32866,口味蜜桃,1
32867,据说挺好吃,1
32868,甜酒聊天,1
32869,培训沙发,1
32870,清楚是否,1
32871,成功吸引,1
32872,小巷感觉,1
32873,改良式,1
32874,式菜色,1
32875,妹子没,1
32876,静谧适合,1
32877,据说早餐,1
32878,坐落市井,1
32879,舒适想要,1
32880,想要久坐,1
32881,做挺不错,1
32882,感觉需要,1
32883,再培训,1
32884,朋友正,1
32885,店还算,1
32886,薄饼拌饭,1
32887,拌饭温泉蛋,1
32888,簡不错,1
32889,薄饼脏,1
32890,加水喊,1
32891,特别肉酱,1
32892,蛋黄散开,1
32893,菜品真心,1
32894,惯苍蝇,1
32895,菜品出乎意料,1
32896,冷清缘故,1
32897,鸡胸肉一块,1
32898,破开蛋黄,1
32899,风格很酷,1
32900,放鸡胸肉,1
32901,盘也很好,1
32902,清楚上错,1
32903,摆盘也,1
32904,上错菜,1
32905,酒店丽江,1
32906,想念口,1
32907,散开盘子,1
32908,真心好评,1
32909,餐具高级,1
32910,吃不完工作,1
32911,蛋破开,1
32912,马上提出,1
32913,坐太,1
32914,熟悉可能,1
32915,还算过关,1
32916,主动加,1
32917,回来想念,1
32918,品质开,1
32919,提出更换,1
32920,无意看到,1
32921,点菜没有,1
32922,代金券会,1
32923,道菜看起来,1
32924,没有代金券,1
32925,品类倒,1
32926,肉酱做,1
32927,真的一道,1
32928,说话感觉,1
32929,有点干净,1
32930,太化,1
32931,沙发服务,1
32932,店通,1
32933,重低温,1
32934,牛肉比较,1
32935,乐观积极,1
32936,可爱超,1
32937,积极感觉,1
32938,里面流,1
32939,后面越,1
32940,听说话,1
32941,原来旁边,1
32942,惬意地方,1
32943,一如既往爱,1
32944,吃回味,1
32945,大厅旁边,1
32946,比较嚼,1
32947,一起玩耍,1
32948,流状,1
32949,摆放好看,1
32950,蛮文艺,1
32951,苍蝇苍蝇,1
32952,苦刚开始,1
32953,菜品摆放,1
32954,太倒胃口,1
32955,姆原味,1
32956,硬味道,1
32957,蔬菜土豆,1
32958,真的倒胃口,1
32959,宾馆一楼,1
32960,苍蝇乱飞,1
32961,甜人均,1
32962,边缘微,1
32963,前段时间吃,1
32964,装修桌子,1
32965,不错越,1
32966,里面蔬菜,1
32967,感觉黑,1
32968,虾仁玉米浓汤,1
32969,吃套餐,1
32970,希望集体,1
32971,闺蜜聚餐,1
32972,聚餐地方,1
32973,玉米浓汤地中海,1
32974,瓦舍大堂吧,1
32975,增加味道,1
32976,西瓜汁卡布奇诺,1
32977,一家宾馆,1
32978,薄饼虾仁,1
32979,搭配西瓜汁,1
32980,植物懒人,1
32981,细心得体,1
32982,沙发布置,1
32983,只想强烈建议,1
32984,书籍物品,1
32985,知道秘密,1
32986,感觉不好,1
32987,集体培训,1
32988,知道桌子,1
32989,以后里面,1
32990,开以后,1
32991,会苦瓜,1
32992,没人坐下,1
32993,说配,1
32994,乍一看青年旅社,1
32995,其实乍一看,1
32996,桌子没人,1
32997,桌子预定,1
32998,印象挺好,1
32999,坐下刚,1
33000,其实大堂,1
33001,秘密花园,1
33002,大堂提供,1
33003,套餐换,1
33004,水果舍得,1
33005,刨开,1
33006,记得苍蝇,1
33007,比较大块,1
33008,思念鳗鱼,1
33009,酒精饮料姐姐,1
33010,落叶扫过,1
33011,感强,1
33012,四目相视,1
33013,很烂特别,1
33014,掉公车站,1
33015,心心念念鳗鱼,1
33016,鸡尾酒单品,1
33017,合心意佳酿,1
33018,像是落叶,1
33019,遇见杯,1
33020,性格一家,1
33021,装修性格,1
33022,菜品种,1
33023,菜单特色,1
33024,打卡隐,1
33025,清爽入口,1
33026,西餐味道,1
33027,一直肉,1
33028,肉情有独钟,1
33029,真正合心意,1
33030,味道清淡,1
33031,品相脏,1
33032,一起来试试,1
33033,遍地咖啡馆,1
33034,渣拍,1
33035,良心店,1
33036,图渣,1
33037,有点心不在焉,1
33038,意面其实,1
33039,想不到搭配,1
33040,咖啡馆浮躁,1
33041,特别值得一提,1
33042,拍漂亮,1
33043,种菜味道,1
33044,炖很烂,1
33045,菜苍蝇,1
33046,很重脏,1
33047,苍蝇太,1
33048,真的苍蝇,1
33049,红萝卜炖,1
33050,爬菜,1
33051,香烤面包,1
33052,蛋刨,1
33053,好吃外皮,1
33054,面包蒜,1
33055,状道菜,1
33056,外皮微,1
33057,苍蝇飞,1
33058,店家卫生,1
33059,桌子稍微,1
33060,油香味,1
33061,微焦,1
33062,嚼里面,1
33063,友吃,1
33064,一直苍蝇,1
33065,烤面包好吃,1
33066,好好注意,1
33067,真的很薄,1
33068,带着芹菜,1
33069,食量吃不完,1
33070,专门无烟区,1
33071,越喝到,1
33072,卫生没,1
33073,注意卫生,1
33074,做干净,1
33075,道菜啤酒,1
33076,甜味肉酱,1
33077,搭配竟,1
33078,文艺地方,1
33079,脆肉酱,1
33080,苍蝇没,1
33081,火锅一起,1
33082,摆味道,1
33083,布置花,1
33084,室友那一杯,1
33085,冰淇淋值得,1
33086,玩更好,1
33087,狗玩,1
33088,搭配水果,1
33089,手泡,1
33090,可爱舍不得,1
33091,好像带走,1
33092,听闻网,1
33093,冰淇淋有点,1
33094,玩桌游,1
33095,友请客,1
33096,泡绿茶,1
33097,火候很好,1
33098,必项目,1
33099,轰炸冰淇淋,1
33100,冰糕部分,1
33101,撸狗,1
33102,西餐厅菜品,1
33103,部分不够,1
33104,鸡尾酒差强人意,1
33105,红领巾前台,1
33106,吃有啥,1
33107,结账都会,1
33108,原味莫吉,1
33109,本来菜品,1
33110,打卡菜式,1
33111,看起真的,1
33112,菜品抱,1
33113,出名咖啡,1
33114,菜品高出,1
33115,菜式新颖,1
33116,有啥改进,1
33117,鸡胸看起,1
33118,前台狗狗,1
33119,亲切红领巾,1
33120,新颖西餐厅,1
33121,单品莫吉托,1
33122,温泉蛋很好,1
33123,吃上面,1
33124,猫咪友好,1
33125,简品类,1
33126,创意不错,1
33127,分量分量,1
33128,薯条倒是,1
33129,刚好没人,1
33130,有点吃不饱,1
33131,吃不饱感觉,1
33132,扎堆街边,1
33133,忘了评价,1
33134,不菲性价比,1
33135,煎饼好吃,1
33136,价位不菲,1
33137,之中分外,1
33138,排斥猫咪,1
33139,起来漂亮,1
33140,风外立面,1
33141,隐藏下午茶,1
33142,屋舍之中,1
33143,分外显眼,1
33144,狗子玩,1
33145,咖啡莫吉托,1
33146,烤华夫饼,1
33147,莫吉托口感,1
33148,抹茶轰炸,1
33149,瓦舍旅社,1
33150,肉酱薯条,1
33151,华夫饼火候,1
33152,老街屋舍,1
33153,抹茶冰糕,1
33154,能带狗子,1
33155,略微熟悉业务,1
33156,薯条香脆,1
33157,花园华夫饼,1
33158,外立面老街,1
33159,话莓,1
33160,光吃,1
33161,狗狗太,1
33162,强烈建议包包,1
33163,烤棉花糖,1
33164,非常蓬松,1
33165,非常薄和,1
33166,薯条配,1
33167,黄油烤制,1
33168,环境原木,1
33169,棉花糖可可粉,1
33170,沾肉酱,1
33171,意面真正,1
33172,小店很小,1
33173,真正意面,1
33174,鸡蛋裹,1
33175,休闲惬意,1
33176,黄昏暗,1
33177,好吃一如既往,1
33178,开朗大方,1
33179,地方牛油果,1
33180,薄和脆,1
33181,光线偏,1
33182,分量可谓,1
33183,烤制蒜,1
33184,间餐厅,1
33185,独立间,1
33186,冰淇淋太,1
33187,物品销售,1
33188,爱薯条,1
33189,服务好不好,1
33190,应该独立,1
33191,好吃啤酒,1
33192,不远地方,1
33193,单买面包,1
33194,想单买,1
33195,服务熟络,1
33196,拔草小店,1
33197,感觉开朗,1
33198,大方乐观,1
33199,外面脆,1
33200,配黄油,1
33201,超亲切,1
33202,干感觉,1
33203,真正好吃,1
33204,点评图片,1
33205,旁边青旅,1
33206,回味中会,1
33207,旁边配,1
33208,图片咨询,1
33209,加黑糖,1
33210,中会有一点,1
33211,菜单简易,1
33212,忘了点评,1
33213,之前发,1
33214,发评价,1
33215,放北欧,1
33216,比较干,1
33217,北欧民谣,1
33218,新咖啡,1
33219,简直服务态度,1
33220,咨询服务员,1
33221,调料比较,1
33222,长排沙发,1
33223,香面包,1
33224,原木黑色,1
33225,黑色铁艺,1
33226,配松露,1
33227,面包回去,1
33228,不用沾,1
33229,配吐司,1
33230,上面烤,1
33231,吐司鸡蛋,1
33232,味道低温,1
33233,蓬松柔软,1
33234,松露酱,1
33235,枸杞配上,1
33236,有一点牛油果,1
33237,青旅一家,1
33238,好朋友喝,1
33239,医院社区配送,1
33240,适合好朋友,1
33241,超腔,1
33242,扎见,1
33243,人气冰,1
33244,好看过来,1
33245,抹红,1
33246,饮确实,1
33247,门口抹,1
33248,特别推给,1
33249,别致位于,1
33250,清凉觉得,1
33251,喝洽,1
33252,推给推荐,1
33253,服务自由,1
33254,确实清凉,1
33255,可能三角梅,1
33256,济州岛混,1
33257,腔服务员,1
33258,艳丽好看,1
33259,民房改建,1
33260,一楼两居室,1
33261,新品济州岛,1
33262,两居室民房,1
33263,不得了特别,1
33264,卡扎,1
33265,过来人气,1
33266,可爱态度,1
33267,來一起,1
33268,真的包容,1
33269,小隔间里,1
33270,放香薰,1
33271,香薰画,1
33272,最喜欢小隔间,1
33273,其实开在,1
33274,不失亮点,1
33275,院子以前,1
33276,以前爱吃,1
33277,成都老城区,1
33278,老城区充满,1
33279,爱吃旁边,1
33280,挺朴素,1
33281,从小混迹,1
33282,混迹地带,1
33283,感受老院子,1
33284,老院子朋友们,1
33285,小区处,1
33286,红可能,1
33287,美式奇,1
33288,服务员特别,1
33289,咖啡气泡,1
33290,态度不得了,1
33291,气泡饮,1
33292,再加强,1
33293,先不要,1
33294,不要立即,1
33295,旅游咖啡厅,1
33296,新品有点,1
33297,口分层,1
33298,新品话,1
33299,咖啡厅式,1
33300,發現出,1
33301,再搅匀,1
33302,蛮温馨,1
33303,最多米酒,1
33304,分层味道,1
33305,尝新品,1
33306,立即搅匀,1
33307,铁蛮特别,1
33308,评上推荐,1
33309,米酒铁蛮,1
33310,有点评上,1
33311,简单不能,1
33312,不能简单,1
33313,自由活动,1
33314,建议先,1
33315,小区顿生,1
33316,韩剧超,1
33317,米苏感觉,1
33318,阿尼阿塞韩国,1
33319,试一试卡,1
33320,混冷萃,1
33321,小店别致,1
33322,喜韩剧,1
33323,不错试一试,1
33324,门店显得,1
33325,格外温馨,1
33326,关注美美,1
33327,蛋糕偏,1
33328,店主很久,1
33329,朋友苏打水,1
33330,偏粗,1
33331,打发时光,1
33332,照射门店,1
33333,打卡走进,1
33334,时光好去处,1
33335,美美店主,1
33336,三角梅阳光,1
33337,下午茶打发,1
33338,顿生好感,1
33339,咖啡馆其实,1
33340,即可看见,1
33341,大门即可,1
33342,开得正,1
33343,处处用足,1
33344,爱买,1
33345,想到里,1
33346,里善,1
33347,妈妈超,1
33348,偏环境,1
33349,瞬间想到,1
33350,挺独特,1
33351,试拍照,1
33352,位置相对于,1
33353,味道喜歡,1
33354,相对于有点,1
33355,宇妈妈,1
33356,善宇,1
33357,鱼饼瞬间,1
33358,十分韩系,1
33359,想想吃,1
33360,吃小龙虾,1
33361,畅快事情,1
33362,大概畅快,1
33363,晒微醺,1
33364,小店门头,1
33365,用足心思,1
33366,杯调治,1
33367,花开得,1
33368,环境单单,1
33369,公园喝茶,1
33370,空间结构问题,1
33371,有点奇特,1
33372,单单指,1
33373,算是咖啡馆,1
33374,喝完前面,1
33375,是不是空间结构,1
33376,现场实在太,1
33377,实在太吵,1
33378,像是人民,1
33379,麼暖,1
33380,正盛,1
33381,空间舒服,1
33382,门外花,1
33383,感觉处处,1
33384,刻意装饰,1
33385,一家美的,1
33386,门头美感,1
33387,集美应该,1
33388,衬小店,1
33389,再补杯,1
33390,喜歡味道,1
33391,更加温度,1
33392,城市直到现在,1
33393,代表店,1
33394,温度问题,1
33395,店水准,1
33396,氛围没得说,1
33397,三角梅开得,1
33398,特别请,1
33399,感觉不算,1
33400,社区咖啡厅,1
33401,卖相不错,1
33402,鲷鱼烧卖相,1
33403,适合拍拍照,1
33404,拍照片燕麦,1
33405,馬杯,1
33406,喜歡店,1
33407,拍拍照看看书,1
33408,姐姐拍照片,1
33409,咖啡厅店里,1
33410,越来越爱,1
33411,店更加,1
33412,店喜歡,1
33413,全來,1
33414,不能代表,1
33415,差店里,1
33416,调治冰,1
33417,已经想不起来,1
33418,杯冰啤酒,1
33419,晃点过,1
33420,具有人文,1
33421,面麼,1
33422,人文气息,1
33423,咖啡放空,1
33424,没事喝杯,1
33425,曾经城市,1
33426,味道已经,1
33427,似乎式,1
33428,格局装修,1
33429,手口味,1
33430,咖啡馆选择,1
33431,有意思似乎,1
33432,大概看中,1
33433,非常提拉,1
33434,看中提拉,1
33435,米苏果不其然,1
33436,直到现在打卡,1
33437,想不起来手,1
33438,店里格局,1
33439,特权很久,1
33440,改造创新,1
33441,吵店,1
33442,独立卫生间,1
33443,里神奇,1
33444,门以后,1
33445,布景会,1
33446,接地气居民,1
33447,适合食,1
33448,以后弄,1
33449,可爱室内,1
33450,气搭配,1
33451,有点辣,1
33452,插座比较,1
33453,有意思独立,1
33454,特色性,1
33455,特别靠墙,1
33456,韩国惊悚片,1
33457,难找程度,1
33458,全棱角,1
33459,室外接地气,1
33460,座椅舒适,1
33461,配合美式,1
33462,容易磕碰,1
33463,里面隔间,1
33464,神秘难找,1
33465,程度越来越,1
33466,特别小区,1
33467,高特别,1
33468,居民生活,1
33469,适合享受,1
33470,装修旧,1
33471,年代电视机,1
33472,咖啡厅自然,1
33473,印花风,1
33474,尝尝白,1
33475,木头色,1
33476,厂房怀旧,1
33477,韩国调调,1
33478,色印花,1
33479,咖啡杯木头,1
33480,复古木桌,1
33481,木桌子木,1
33482,工作日早些时候,1
33483,子木窗,1
33484,韩国电影,1
33485,电影感觉,1
33486,拍照居民区,1
33487,院落会,1
33488,成都没错,1
33489,窗外院落,1
33490,视感店,1
33491,咖啡店缺少,1
33492,卫生间插座,1
33493,狂吃不胖,1
33494,方便杯,1
33495,好吃吐槽,1
33496,太少大众,1
33497,营业时间太少,1
33498,熔岩新鲜,1
33499,吐槽营业时间,1
33500,找到说,1
33501,说付款,1
33502,自动钱,1
33503,钱退,1
33504,荣耀铁,1
33505,没发觉,1
33506,店员找到,1
33507,付款付款,1
33508,搭配鱼饼,1
33509,菜单气泡,1
33510,韩式咖啡屋,1
33511,推荐荣耀,1
33512,简约韩式,1
33513,开业说,1
33514,甜酒铁,1
33515,知道开门,1
33516,大众知道,1
33517,卡座全,1
33518,吃不胖公交车站,1
33519,盒手绘,1
33520,太代入感,1
33521,份量蛮,1
33522,惊悚片视感,1
33523,外带盒,1
33524,靠墙卡座,1
33525,韩式室外,1
33526,难找榜单,1
33527,隔间不敢,1
33528,缺少炒年糕,1
33529,神奇韩式,1
33530,炒年糕韩式,1
33531,浓厚炒年糕,1
33532,榜单美式,1
33533,成都居民小区,1
33534,感受一下烟火,1
33535,居民小区咖啡店,1
33536,室内韩式,1
33537,喝解辣,1
33538,代入感外带,1
33539,不敢阴天,1
33540,少最好,1
33541,自然韩国,1
33542,想少,1
33543,係劇情,1
33544,奇果,1
33545,適合,1
33546,請回答,1
33547,著流音,1
33548,舊空,1
33549,聞笛,1
33550,笛賦,1
33551,港式檬,1
33552,泡水港式,1
33553,吟聞,1
33554,劇情舊,1
33555,位置門,1
33556,早点没,1
33557,闺蜜专门,1
33558,朋友圈理由,1
33559,理由米酒,1
33560,鱼饼很小,1
33561,炒年糕关键,1
33562,关键挺好吃,1
33563,拍老板,1
33564,经常玩,1
33565,門附近,1
33566,芝士沒有,1
33567,老板帮忙,1
33568,檬泡水,1
33569,尝试年轻人,1
33570,需要薄荷,1
33571,窗边适合,1
33572,一楼旧房,1
33573,喜鱼饼,1
33574,性不强,1
33575,属于不厌,1
33576,不厌喜,1
33577,合作,1
33578,一直播放,1
33579,需要航,1
33580,出馬,1
33581,回答年代,1
33582,播放著,1
33583,難找,1
33584,空吟,1
33585,作業,1
33586,典型係,1
33587,口感乾,1
33588,航會,1
33589,沒有爆,1
33590,足暖,1
33591,开玩笑以后,1
33592,想起韩剧,1
33593,原生态仔细,1
33594,酒酿加拿,1
33595,真正朝九晚,1
33596,朝九晚米酒,1
33597,已经快下班,1
33598,硬全,1
33599,一起硬,1
33600,不要放,1
33601,记得不要,1
33602,不会弄,1
33603,东西装饰,1
33604,回答熟悉,1
33605,装修想起,1
33606,装饰进去,1
33607,咖啡店附近,1
33608,位于巷子,1
33609,电视机杯,1
33610,熟悉电视机,1
